시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일
B10,서울특별시교육청,7011505,광운인공지능고등학교,Kwangwoon Artificial Intelligence High School,고등학교,서울특별시,서울특별시교육청,사립,01890 ,서울특별시 노원구 광운로1길 24,(월계동/광운중학교/전자공업고등학교),02-918-7761,http://kwangwoon.sen.hs.kr,남,02-917-5091,특성화고,N,전문계,,전기,주간,19340520,19340520,20230205
B10,서울특별시교육청,7051175,광운중학교,Kwangwoon Middle school,중학교,서울특별시,서울특별시북부교육지원청,사립,01890 ,서울특별시 노원구 광운로1길 24,(월계동/광운중학교),02-942-2293,http://www.kwangwoon.ms.kr,남,02-942-2373,,N,일반계,,전기,주간,19641207,19650520,20230205
B10,서울특별시교육청,7121335,광운초등학교,Kwangwoon Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,사립,02763 ,서울특별시 성북구 한천로 694,/ 광운초등학교 (장위동/ 광운초등학교),02-915-7312,http://kwangwoon.sen.es.kr,남여공학,02-915-7515,,N,일반계,,전기,주간,19651025,19651025,20230205
B10,서울특별시교육청,7134124,광장중학교,Gwangjang Middle School,중학교,서울특별시,서울특별시성동광진교육지원청,공립,04966 ,서울특별시 광진구 광장로1길 1,/ 광장중학교 (광장동),02-452-0745,http://www.gwangjang.ms.kr,남여공학,02-444-5692,,N,일반계,,전기,주간,19821209,19830406,20230205
B10,서울특별시교육청,7134125,광진중학교,Gwangjin Middle School,중학교,서울특별시,서울특별시성동광진교육지원청,공립,05114 ,서울특별시 광진구 뚝섬로64길 45,(자양동/광진중학교),02-447-2886,http://gwangjin.ms.kr,남여공학,02-3436-1508,,N,일반계,,전기,주간,19790901,19791010,20230205
B10,서울특별시교육청,7134126,광희중학교,Kwanghee Middle School,중학교,서울특별시,서울특별시성동광진교육지원청,공립,04742 ,서울특별시 성동구 독서당로62길 46,/ 광희중학교 (응봉동),02-2298-0250,http://www.kwanghee.ms.kr,남여공학,02-2298-0252,,N,일반계,,전기,주간,19370521,19370521,20230205
B10,서울특별시교육청,7010575,교남학교,Kyonam School,특수학교,서울특별시,서울특별시교육청,사립,07662 ,서울특별시 강서구 까치산로22길 38,/ 교남학교 (화곡동),02-2607-2456,http://kyonam.sc.kr,남여공학,02-2601-8746,,N,해당없음,,전기,주간,19830125,19830321,20230205
B10,서울특별시교육청,7010068,구로고등학교,Guro High School,고등학교,서울특별시,서울특별시교육청,공립,08299 ,서울특별시 구로구 가마산로27길 45,/ 구로고등학교 (구로동),02-851-2065,http://guro.hs.kr,남여공학,02-851-9826,일반고,N,일반계,,후기,주간,19811231,19820424,20230205
B10,서울특별시교육청,7041169,구로중학교,Guro Middle School,중학교,서울특별시,서울특별시남부교육지원청,공립,08303 ,서울특별시 구로구 구로중앙로 48,(구로동),02-864-4233,http://www.guro.ms.kr,남여공학,02-851-9604,,N,일반계,,전기,주간,19780105,19780105,20230205
B10,서울특별시교육청,7091423,구룡중학교,Guryoung Middle School,중학교,서울특별시,서울특별시강남서초교육지원청,공립,06318 ,서울특별시 강남구 선릉로 103,(개포동/구룡중학교),02-577-3708,http://gury.sen.ms.kr/,남여공학,02-577-3704,,N,일반계,,전기,주간,19881224,19890418,20230205
B10,서울특별시교육청,7031181,구산중학교,Gusan Middle School,중학교,서울특별시,서울특별시서부교육지원청,공립,03429 ,서울특별시 은평구 갈현로15길 20-23,(구산동/구산중학교),02-389-8785,http://gusanjung.ms.kr,남여공학,02-385-3098,,N,일반계,,전기,주간,19811209,19830419,20230205
B10,서울특별시교육청,7011111,구암고등학교,Guahm High School,고등학교,서울특별시,서울특별시교육청,공립,08723 ,서울특별시 관악구 성현로 57,(봉천동/구암고등학교),02-879-9823,http://www.guahm.hs.kr,남여공학,02-879-1981,일반고,N,일반계,,후기,주간,20120301,20120501,20230205
B10,서울특별시교육청,7132127,구암중학교,Guahm Middle School,중학교,서울특별시,서울특별시동작관악교육지원청,공립,08723 ,서울특별시 관악구 성현로 53,(봉천동),02-881-2900,http://www.guahm.ms.kr/,남여공학,02-885-6757,,N,해당없음,,전기,주간,20040301,20040607,20230205
B10,서울특별시교육청,7134127,구의중학교,Guui Middle School,중학교,서울특별시,서울특별시성동광진교육지원청,공립,05022 ,서울특별시 광진구 광나루로30길 80,(화양동),02-447-4798,http://www.guui.ms.kr,남여공학,02-455-5061,,N,일반계,,전기,주간,19840430,19840430,20230205
B10,서울특별시교육청,7010069,구일고등학교,Guil High School,고등학교,서울특별시,서울특별시교육청,공립,08324 ,서울특별시 구로구 구일로 90-51,(구로동),02-858-2549,http://www.guil.hs.kr,남여공학,02-867-2826,일반고,N,일반계,,후기,주간,19900120,19900120,20230205
B10,서울특별시교육청,7041170,구일중학교,Guil Middle School,중학교,서울특별시,서울특별시남부교육지원청,공립,08324 ,서울특별시 구로구 구일로 90-133,(구로동),02-2107-9104,http://kuil.ms.kr,남여공학,02-837-1898,,N,일반계,,전기,주간,19900120,19900120,20230205
B10,서울특별시교육청,7010827,구현고등학교,Guhyun High School,고등학교,서울특별시,서울특별시교육청,공립,08217 ,서울특별시 구로구 경인로53가길 17,(구로동),02-2628-8916,http://www.guhyun.hs.kr,남여공학,02-2628-8915,자율고,N,일반계,,후기,주간,20080301,20080301,20230205
B10,서울특별시교육청,1371661,국립국악고등학교,Gugak National High School,고등학교,서울특별시,교육부,국립,06311 ,서울특별시 강남구 개포로22길 65,(개포동/ 국악고등학교),02-3460-0500,http://gugak.sen.hs.kr,남여공학,02-3460-0555,특목고,N,일반계,예술계열,전기,주간,19550401,19720909,20230205
B10,서울특별시교육청,1371662,국립국악중학교,Gukak National Middle School,각종학교(중),서울특별시,교육부,국립,06311 ,서울특별시 강남구 개포로22길 65,/ 국립국악중고등학교 (개포동),02-3460-0500,http://gugak.sen.ms.kr,남여공학,02-579-6013,,N,일반계,,전기,주간,19550401,19910301,20230205
B10,서울특별시교육청,1371663,국립전통예술고등학교,NATIONAL HIGH SCHOOL OF TRADITIONAL KOREAN ARTS,고등학교,서울특별시,교육부,국립,08650 ,서울특별시 금천구 시흥대로38길 62,(시흥동),02-896-1094,http://kugak-am.hs.kr,남여공학,02-896-1096,특목고,N,일반계,예술계열,전기,주간,19600513,19600513,20230205
B10,서울특별시교육청,1371664,국립전통예술중학교,National Middle School of Traditional Korean Arts,각종학교(중),서울특별시,교육부,국립,08650 ,서울특별시 금천구 시흥대로38길 62,(시흥동),02-896-1094,http://kugak-am.ms.kr,남여공학,02-896-2044,,N,해당없음,,전기,주간,19600310,19600513,20230205
B10,서울특별시교육청,7132128,국사봉중학교,Kuksabong Middle School,중학교,서울특별시,서울특별시동작관악교육지원청,공립,07038 ,서울특별시 동작구 양녕로20길 20,/ 국사봉중학교 (상도동),02-823-8715,http://www.kuksabong.ms.kr,남여공학,02-823-7531,,N,일반계,,전기,주간,19860119,19860423,20230205
B10,서울특별시교육청,7021080,금성초등학교,Kumsung Elementary school,초등학교,서울특별시,서울특별시동부교육지원청,사립,02028 ,서울특별시 중랑구 신내로21길 55,/ 금성초등학교 (신내동),02-3421-0500,http://www.kumsung.net,남여공학,02-3421-2700,,N,일반계,,전기,주간,19650607,19650626,20230205
B10,서울특별시교육청,7010071,금옥여자고등학교,Geumok Girls High School,고등학교,서울특별시,서울특별시교육청,공립,08080 ,서울특별시 양천구 신정로 213,(신정동),02-2086-7502,http://www.geumok.hs.kr,여,02-2086-7575,일반고,N,일반계,,후기,주간,19810115,19810503,20230205
B10,서울특별시교육청,7081488,금옥중학교,Geumok Middle School,중학교,서울특별시,서울특별시강서양천교육지원청,공립,08080 ,서울특별시 양천구 신정로 213,/ 금옥중학교 (신정동),02-2696-1202,geumok.sen.ms.kr,남여공학,02-2698-1339,,N,일반계,,전기,주간,19810301,19810502,20230205
B10,서울특별시교육청,7010072,금천고등학교,Geumcheon High School,고등학교,서울특별시,서울특별시교육청,공립,08650 ,서울특별시 금천구 시흥대로38길 26,(시흥동/금천고등학교),02-896-3181,http://Geumcheon.sen.hs.kr,남여공학,02-808-3186,일반고,N,일반계,,후기,주간,19831208,19850506,20230205
B10,서울특별시교육청,7011317,금천문화예술정보학교,GEUMCHEON SCHOOL OF ARTS & INFORMATION,각종학교(고),서울특별시,서울특별시교육청,공립,08548 ,서울특별시 금천구 남부순환로126길 25,/ 금천문화예술정보학교 (독산동),02-2039-9910,http://geumcheon.sc.kr/,남여공학,02-2039-9872,일반고,N,전문계,,전기,주간,20170301,20170504,20230205
B10,서울특별시교육청,7011319,금호고등학교,GeumhoHighSchool,고등학교,서울특별시,서울특별시교육청,공립,04727 ,서울특별시 성동구 금호로 118,(금호동1가),02-2022-0800,http://geumho.sen.hs.kr,남여공학,02-2022-0840,일반고,N,일반계,,전기,주간,20170301,20170522,20230205
B10,서울특별시교육청,7061095,금호여자중학교,Kumho Girls Middle School,중학교,서울특별시,서울특별시중부교육지원청,공립,04587 ,서울특별시 중구 청구로 6,/ 금호여자중학교 본관동(주1) (신당동),070-4050-5660,http://kumho.sen.ms.kr,여,070-4050-5645,,N,일반계,,전기,주간,19680806,19680806,20230205
B10,서울특별시교육청,7121357,길음중학교,Gireum Middle School,중학교,서울특별시,서울특별시성북강북교육지원청,공립,02723 ,서울특별시 성북구 길음로 144 ,/ 길음중학교 (길음동),02-910-8770,http://www.gireum.ms.kr,남여공학,02-910-8769,,N,해당없음,,전기,주간,20120301,20120301,20230205
B10,서울특별시교육청,7011096,꿈타래학교,/,각종학교(고),서울특별시,서울특별시교육청,공립,15188 ,서울특별시 관악구 신림로 67,(신림동/서울산업정보학교),070-6331-1972,http://www.dreamkey.sen.sc.kr/,남여공학,02-874-0847,,N,,,전기,주간,20030118,20030118,20230205
B10,서울특별시교육청,7041171,난곡중학교,Nangok Middle School,중학교,서울특별시,서울특별시남부교육지원청,공립,08549 ,서울특별시 금천구 문성로 67,(독산동),070-5080-0700,http://nangok.ms.kr,남여공학,02-859-2141,,N,일반계,,전기,주간,19800124,19800506,20230205
B10,서울특별시교육청,7132129,난우중학교,Nanwoo Middle School,중학교,서울특별시,서울특별시동작관악교육지원청,공립,08857 ,서울특별시 관악구 난곡로16길 32,/ 난우중학교 (신림동),02-864-4017,http://www.nanwoo.ms.kr,남여공학,02-867-6253,,N,일반계,,전기,주간,19840423,19840423,20230205
B10,서울특별시교육청,7010136,남강고등학교,Namkang High School,고등학교,서울특별시,서울특별시교육청,사립,08854 ,서울특별시 관악구 난곡로34길 80,(신림동),02-839-1701,http://www.namkang.hs.kr,남,02-839-1707,일반고,N,일반계,,후기,주간,19721229,19730302,20230205
B10,서울특별시교육청,7132130,남강중학교,Namkang Middle School,중학교,서울특별시,서울특별시동작관악교육지원청,사립,08854 ,서울특별시 관악구 난곡로34길 80,(신림동/남강중고등학교),02-839-1709,http://www.namkang.ms.kr,남,02-839-1712,,N,일반계,,전기,주간,19710130,19710329,20230205
B10,서울특별시교육청,7121360,남대문중학교,Namdaemun Middle School,중학교,서울특별시,서울특별시성북강북교육지원청,사립,02763 ,서울특별시 성북구 한천로 660-30,(장위동/ 남대문중학교),02-942-3184,http://namdaemoon.sen.ms.kr,남,02-942-3185,,N,일반계,,전기,주간,19340520,19340520,20230205
B10,서울특별시교육청,7061151,남산국제유치원,Namsan International School,외국인학교,서울특별시,서울특별시교육청,사립,04597 ,서울특별시 중구 다산로8길 8-6,(신당동),02-2232-2451,http://nik.or.kr,남여공학,02-2232-2453,,N,해당없음,,전기,주간,20050829,20050829,20230205
B10,서울특별시교육청,7132131,남서울중학교,Namseoul Middle School,중학교,서울특별시,서울특별시동작관악교육지원청,공립,08773 ,서울특별시 관악구 남부순환로172길 97,/ 남서울중학교 (신림동),02-855-9832,http://namseoul.sen.ms.kr,남여공학,02-851-0637,,N,일반계,,전기,주간,19641112,19641112,20230205
B10,서울특별시교육청,7132132,남성중학교,Namsung Middle School,중학교,서울특별시,서울특별시동작관악교육지원청,공립,07022 ,서울특별시 동작구 남부순환로269길 166,(사당동/남성중학교),02-520-7500,http://www.namsung.ms.kr,남여공학,02-520-7589,,N,일반계,,전기,주간,19821209,19830429,20230205
B10,서울특별시교육청,7091486,내곡중학교,NAEGOK MIDDLE SCHOOL,중학교,서울특별시,서울특별시강남서초교육지원청,공립,06799 ,서울특별시 서초구 청계산로7길 9-20,(신원동),02-571-9532,https://naegok.sen.ms.kr,남여공학,02-571-9533,,N,해당없음,,후기,주간,20180208,20180501,20230205
B10,서울특별시교육청,7051176,노곡중학교,Nogok Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01419 ,서울특별시 도봉구 노해로70길 95,(창동/노곡중학교),02-996-5232,http://www.nogok.ms.kr,남여공학,02-996-5260,,N,일반계,,전기,주간,19881219,19890506,20230205
B10,서울특별시교육청,7010564,노원고등학교,Nowon High School,고등학교,서울특별시,서울특별시교육청,공립,01675 ,서울특별시 노원구 노원로 586,(상계동),02-937-0078,http://www.nowon.hs.kr,남여공학,02-951-4607,일반고,N,일반계,,후기,주간,19881223,19890427,20230205
B10,서울특별시교육청,7051177,노원중학교,Nowon Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01764 ,서울특별시 노원구 동일로213길 26,(상계동/노원중학교),02-3391-6921,http://nowon.sen.ms.kr,남여공학,02-934-9953,,N,일반계,,전기,주간,19881224,19890504,20230205
